Application_ID,Customer_ID,Application_Date,Channel,Current_Status,Drop_Off_Stage
APP0000407,CUST0000407,2025-02-05,Mobile,Abandoned,KYC
APP0000408,CUST0000408,2024-10-22,Mobile,Completed,Final Approval
APP0000409,CUST0000409,2025-08-07,Web,Abandoned,Final Approval
APP0000410,CUST0000410,2024-09-05,Mobile,Completed,Final Approval
APP0000411,CUST0000411,2024-11-02,Mobile,Completed,Final Approval
APP0000412,CUST0000412,2024-11-22,Web,Completed,Final Approval
APP0000413,CUST0000413,2024-12-10,Web,Abandoned,Form
APP0000414,CUST0000414,2024-10-18,Mobile,Abandoned,KYC
APP0000415,CUST0000415,2024-09-06,Mobile,Completed,Final Approval
APP0000416,CUST0000416,2025-05-05,Mobile,Abandoned,Form
APP0000417,CUST0000417,2025-08-19,Mobile,Completed,Final Approval
APP0000418,CUST0000418,2024-10-14,Mobile,Completed,Final Approval
APP0000419,CUST0000419,2024-12-17,Mobile,Completed,Final Approval
APP0000420,CUST0000420,2025-03-03,Mobile,Completed,Final Approval
APP0000421,CUST0000421,2025-08-04,Mobile,Completed,Final Approval
APP0000422,CUST0000422,2025-05-11,Web,Abandoned,Document Upload
APP0000423,CUST0000423,2025-06-06,Web,Rejected,Document Upload
APP0000424,CUST0000424,2025-03-31,Mobile,Abandoned,KYC
APP0000425,CUST0000425,2025-01-30,Web,Completed,Final Approval
APP0000426,CUST0000426,2024-11-11,Branch,Completed,Final Approval
APP0000427,CUST0000427,2025-07-12,Mobile,Abandoned,Document Upload
APP0000428,CUST0000428,2025-06-20,Web,Completed,Final Approval
APP0000429,CUST0000429,2024-09-09,Mobile,Completed,Final Approval
APP0000430,CUST0000430,2025-05-19,Branch,Abandoned,Form
APP0000431,CUST0000431,2024-09-30,Mobile,Abandoned,Document Upload
APP0000432,CUST0000432,2025-05-27,Mobile,Rejected,KYC
APP0000433,CUST0000433,2025-06-28,Branch,In Progress,Form
APP0000434,CUST0000434,2024-10-17,Web,Completed,Final Approval
APP0000435,CUST0000435,2025-02-05,Mobile,Rejected,Document Upload
APP0000436,CUST0000436,2024-10-15,Web,Completed,Final Approval
APP0000437,CUST0000437,2025-03-26,Web,Completed,Final Approval
APP0000438,CUST0000438,2025-08-04,Mobile,Rejected,KYC
APP0000439,CUST0000439,2024-09-29,Mobile,Completed,Final Approval
APP0000440,CUST0000440,2025-01-23,Mobile,Abandoned,Form
APP0000441,CUST0000441,2025-08-21,Branch,Completed,Final Approval
APP0000442,CUST0000442,2024-12-18,Mobile,Abandoned,Document Upload
APP0000443,CUST0000443,2024-10-18,Mobile,Completed,Final Approval
APP0000444,CUST0000444,2025-02-25,Mobile,Completed,Final Approval
APP0000445,CUST0000445,2025-03-04,Mobile,Completed,Final Approval
APP0000446,CUST0000446,2025-04-29,Mobile,Completed,Final Approval
APP0000447,CUST0000447,2024-12-23,Mobile,Completed,Final Approval
APP0000448,CUST0000448,2025-08-14,Mobile,Completed,Final Approval
APP0000449,CUST0000449,2025-03-09,Mobile,Completed,Final Approval
APP0000450,CUST0000450,2024-12-13,Mobile,Completed,Final Approval
APP0000451,CUST0000451,2025-08-16,Mobile,In Progress,Form
APP0000452,CUST0000452,2025-08-03,Mobile,Completed,Final Approval
APP0000453,CUST0000453,2025-03-01,Web,Completed,Final Approval
APP0000454,CUST0000454,2024-09-09,Mobile,Completed,Final Approval
APP0000455,CUST0000455,2025-04-05,Mobile,Completed,Final Approval
APP0000456,CUST0000456,2025-03-21,Web,Completed,Final Approval
APP0000457,CUST0000457,2024-10-24,Web,Completed,Final Approval
APP0000458,CUST0000458,2025-04-19,Web,Completed,Final Approval
APP0000459,CUST0000459,2025-07-03,Branch,Completed,Final Approval
APP0000460,CUST0000460,2024-10-08,Mobile,Completed,Final Approval
APP0000461,CUST0000461,2025-05-22,Mobile,Completed,Final Approval
APP0000462,CUST0000462,2024-10-21,Mobile,Rejected,Document Upload
APP0000463,CUST0000463,2025-05-31,Mobile,Abandoned,Form
APP0000464,CUST0000464,2025-01-30,Branch,Completed,Final Approval
APP0000465,CUST0000465,2024-09-02,Web,Completed,Final Approval
APP0000466,CUST0000466,2025-08-18,Web,Completed,Final Approval
APP0000467,CUST0000467,2024-10-30,Branch,Completed,Final Approval
APP0000468,CUST0000468,2025-04-05,Web,Completed,Final Approval
APP0000469,CUST0000469,2024-11-05,Mobile,Completed,Final Approval
APP0000470,CUST0000470,2025-08-06,Web,Completed,Final Approval
APP0000471,CUST0000471,2025-05-27,Mobile,Abandoned,KYC
APP0000472,CUST0000472,2025-06-20,Mobile,Completed,Final Approval
APP0000473,CUST0000473,2025-02-04,Mobile,Completed,Final Approval
APP0000474,CUST0000474,2025-02-17,Branch,Completed,Final Approval
APP0000475,CUST0000475,2025-04-19,Web,Completed,Final Approval
APP0000476,CUST0000476,2025-06-13,Mobile,Completed,Final Approval
APP0000477,CUST0000477,2025-07-06,Web,Completed,Final Approval
APP0000478,CUST0000478,2024-09-06,Mobile,Completed,Final Approval
APP0000479,CUST0000479,2025-04-30,Web,In Progress,Form
APP0000480,CUST0000480,2024-10-09,Mobile,Completed,Final Approval
APP0000481,CUST0000481,2024-12-14,Mobile,Completed,Final Approval
APP0000482,CUST0000482,2025-06-29,Mobile,Completed,Final Approval
APP0000483,CUST0000483,2024-11-30,Web,Rejected,KYC
APP0000484,CUST0000484,2025-06-17,Branch,Completed,Final Approval
APP0000485,CUST0000485,2025-02-15,Mobile,Abandoned,Final Approval
APP0000486,CUST0000486,2024-11-23,Mobile,Completed,Final Approval
APP0000487,CUST0000487,2024-12-30,Mobile,Abandoned,Document Upload
APP0000488,CUST0000488,2025-03-12,Web,In Progress,KYC
APP0000489,CUST0000489,2025-06-06,Mobile,In Progress,KYC
APP0000490,CUST0000490,2025-04-09,Web,In Progress,Document Upload
APP0000491,CUST0000491,2025-08-06,Mobile,Completed,Final Approval
APP0000492,CUST0000492,2025-07-13,Mobile,Completed,Final Approval
APP0000493,CUST0000493,2025-06-01,Branch,Completed,Final Approval
APP0000494,CUST0000494,2025-04-08,Web,Completed,Final Approval
APP0000495,CUST0000495,2024-12-14,Mobile,Completed,Final Approval
APP0000496,CUST0000496,2025-01-28,Mobile,Completed,Final Approval
APP0000497,CUST0000497,2024-10-13,Mobile,Abandoned,KYC
APP0000498,CUST0000498,2025-01-14,Mobile,Completed,Final Approval
APP0000499,CUST0000499,2025-08-04,Mobile,Completed,Final Approval
APP0000500,CUST0000500,2025-02-02,Web,Completed,Final Approval
APP0000501,CUST0000501,2024-10-11,Mobile,Abandoned,Document Upload
APP0000502,CUST0000502,2025-04-25,Mobile,Abandoned,Form
APP0000503,CUST0000503,2025-08-17,Mobile,Completed,Final Approval
APP0000504,CUST0000504,2025-07-13,Mobile,Completed,Final Approval
APP0000505,CUST0000505,2024-12-09,Mobile,Completed,Final Approval
APP0000506,CUST0000506,2025-02-12,Web,Completed,Final Approval
APP0000507,CUST0000507,2025-03-12,Mobile,Completed,Final Approval
APP0000508,CUST0000508,2024-11-29,Web,Completed,Final Approval
APP0000509,CUST0000509,2024-12-07,Mobile,Completed,Final Approval
APP0000510,CUST0000510,2024-11-25,Mobile,Completed,Final Approval
APP0000511,CUST0000511,2025-08-29,Mobile,Completed,Final Approval
APP0000512,CUST0000512,2025-05-30,Web,Completed,Final Approval
APP0000513,CUST0000513,2025-07-03,Mobile,In Progress,Final Approval
APP0000514,CUST0000514,2025-06-25,Web,Abandoned,Form
APP0000515,CUST0000515,2025-08-16,Mobile,Completed,Final Approval
APP0000516,CUST0000516,2024-10-08,Web,In Progress,KYC
APP0000517,CUST0000517,2025-07-18,Mobile,Abandoned,Form
APP0000518,CUST0000518,2024-09-24,Mobile,Completed,Final Approval
APP0000519,CUST0000519,2025-02-20,Web,Completed,Final Approval
APP0000520,CUST0000520,2025-04-04,Mobile,Completed,Final Approval
APP0000521,CUST0000521,2025-01-08,Mobile,Rejected,Document Upload
APP0000522,CUST0000522,2024-10-23,Web,Completed,Final Approval
APP0000523,CUST0000523,2024-11-09,Web,Abandoned,Document Upload
APP0000524,CUST0000524,2025-06-28,Web,Abandoned,KYC
APP0000525,CUST0000525,2024-12-25,Mobile,Abandoned,Document Upload
APP0000526,CUST0000526,2024-12-22,Mobile,Completed,Final Approval
APP0000527,CUST0000527,2025-08-03,Mobile,Abandoned,KYC
APP0000528,CUST0000528,2024-10-22,Mobile,Completed,Final Approval
APP0000529,CUST0000529,2025-07-31,Mobile,Abandoned,Document Upload
APP0000530,CUST0000530,2025-08-02,Mobile,Completed,Final Approval
APP0000531,CUST0000531,2025-04-06,Mobile,Completed,Final Approval
APP0000532,CUST0000532,2024-10-30,Mobile,In Progress,Form
APP0000533,CUST0000533,2024-10-26,Mobile,Completed,Final Approval
APP0000534,CUST0000534,2024-12-12,Mobile,Completed,Final Approval
APP0000535,CUST0000535,2025-03-29,Mobile,Abandoned,KYC
APP0000536,CUST0000536,2024-10-26,Mobile,Completed,Final Approval
APP0000537,CUST0000537,2025-02-13,Web,In Progress,Form
APP0000538,CUST0000538,2024-10-12,Mobile,Abandoned,KYC
APP0000539,CUST0000539,2025-03-16,Mobile,Completed,Final Approval
APP0000540,CUST0000540,2024-09-07,Web,Completed,Final Approval
APP0000541,CUST0000541,2025-05-16,Mobile,In Progress,KYC
APP0000542,CUST0000542,2024-09-20,Mobile,Completed,Final Approval
APP0000543,CUST0000543,2024-11-10,Web,Completed,Final Approval
APP0000544,CUST0000544,2024-11-02,Web,Abandoned,Form
APP0000545,CUST0000545,2025-06-30,Branch,In Progress,Form
APP0000546,CUST0000546,2024-09-19,Web,Abandoned,Form
APP0000547,CUST0000547,2025-02-03,Web,Abandoned,KYC
APP0000548,CUST0000548,2025-04-03,Mobile,Completed,Final Approval
APP0000549,CUST0000549,2025-03-07,Mobile,Rejected,KYC
APP0000550,CUST0000550,2025-05-06,Mobile,Abandoned,Form
APP0000551,CUST0000551,2025-06-20,Mobile,Completed,Final Approval
APP0000552,CUST0000552,2025-01-21,Branch,Abandoned,Form
APP0000553,CUST0000553,2025-06-29,Mobile,Rejected,Document Upload
APP0000554,CUST0000554,2024-12-25,Web,Rejected,KYC
APP0000555,CUST0000555,2025-08-25,Mobile,Completed,Final Approval
APP0000556,CUST0000556,2025-03-03,Mobile,Completed,Final Approval
APP0000557,CUST0000557,2025-05-26,Web,Rejected,Document Upload
APP0000558,CUST0000558,2025-07-16,Mobile,In Progress,Form
APP0000559,CUST0000559,2025-06-16,Mobile,Abandoned,KYC
APP0000560,CUST0000560,2025-07-07,Mobile,Completed,Final Approval
APP0000561,CUST0000561,2025-03-14,Mobile,Rejected,KYC
APP0000562,CUST0000562,2024-09-15,Mobile,Abandoned,Form
APP0000563,CUST0000563,2025-02-26,Web,Completed,Final Approval
APP0000564,CUST0000564,2024-11-05,Web,Abandoned,KYC
APP0000565,CUST0000565,2025-07-21,Web,Completed,Final Approval
APP0000566,CUST0000566,2024-11-25,Web,Abandoned,Document Upload
APP0000567,CUST0000567,2024-11-22,Web,Abandoned,Document Upload
APP0000568,CUST0000568,2024-11-30,Mobile,Rejected,Final Approval
APP0000569,CUST0000569,2025-04-22,Web,Completed,Final Approval
APP0000570,CUST0000570,2025-03-27,Web,Completed,Final Approval
APP0000571,CUST0000571,2025-08-12,Mobile,Abandoned,Document Upload
APP0000572,CUST0000572,2025-01-29,Mobile,Completed,Final Approval
APP0000573,CUST0000573,2024-12-12,Web,Abandoned,KYC
APP0000574,CUST0000574,2024-09-17,Branch,Completed,Final Approval
APP0000575,CUST0000575,2024-09-02,Branch,In Progress,Form
APP0000576,CUST0000576,2025-01-14,Mobile,Rejected,Document Upload
APP0000577,CUST0000577,2025-08-03,Web,Abandoned,Form
APP0000578,CUST0000578,2025-03-10,Mobile,Abandoned,KYC
APP0000579,CUST0000579,2025-07-23,Web,Completed,Final Approval
APP0000580,CUST0000580,2024-10-07,Web,Completed,Final Approval
APP0000581,CUST0000581,2024-10-04,Branch,Completed,Final Approval
APP0000582,CUST0000582,2025-07-01,Branch,Completed,Final Approval
APP0000583,CUST0000583,2024-10-08,Mobile,Completed,Final Approval
APP0000584,CUST0000584,2024-09-18,Branch,In Progress,Document Upload
APP0000585,CUST0000585,2025-01-25,Web,Completed,Final Approval
APP0000586,CUST0000586,2025-08-03,Mobile,Completed,Final Approval
APP0000587,CUST0000587,2025-05-09,Mobile,In Progress,Document Upload
APP0000588,CUST0000588,2024-10-06,Web,Completed,Final Approval
APP0000589,CUST0000589,2025-07-02,Mobile,Abandoned,Document Upload
APP0000590,CUST0000590,2025-07-04,Mobile,Completed,Final Approval
APP0000591,CUST0000591,2025-06-19,Web,Completed,Final Approval
APP0000592,CUST0000592,2025-07-26,Mobile,Completed,Final Approval
APP0000593,CUST0000593,2024-11-26,Mobile,Rejected,KYC
APP0000594,CUST0000594,2025-08-23,Web,Completed,Final Approval
APP0000595,CUST0000595,2024-12-26,Mobile,Abandoned,Form
APP0000596,CUST0000596,2025-06-19,Web,Completed,Final Approval
APP0000597,CUST0000597,2025-03-30,Mobile,Abandoned,KYC
APP0000598,CUST0000598,2025-06-11,Web,In Progress,Document Upload
APP0000599,CUST0000599,2025-04-17,Mobile,Abandoned,Document Upload
APP0000600,CUST0000600,2025-04-22,Web,Completed,Final Approval
APP0000601,CUST0000601,2025-04-12,Web,Abandoned,Document Upload
APP0000602,CUST0000602,2025-06-11,Web,Completed,Final Approval
APP0000603,CUST0000603,2025-05-27,Mobile,Completed,Final Approval
APP0000604,CUST0000604,2024-10-19,Mobile,Abandoned,KYC
APP0000605,CUST0000605,2025-06-28,Mobile,Completed,Final Approval
APP0000606,CUST0000606,2025-03-14,Mobile,Completed,Final Approval
APP0000607,CUST0000607,2024-12-26,Mobile,In Progress,Document Upload
APP0000608,CUST0000608,2025-03-06,Web,Completed,Final Approval
APP0000609,CUST0000609,2025-08-18,Mobile,Completed,Final Approval
APP0000610,CUST0000610,2025-07-10,Mobile,Completed,Final Approval
APP0000611,CUST0000611,2025-07-01,Mobile,Completed,Final Approval
APP0000612,CUST0000612,2025-02-15,Web,Completed,Final Approval
APP0000613,CUST0000613,2025-06-13,Web,Rejected,Document Upload
APP0000614,CUST0000614,2025-01-18,Mobile,In Progress,Form
APP0000615,CUST0000615,2025-05-08,Mobile,Completed,Final Approval
APP0000616,CUST0000616,2025-04-21,Mobile,Abandoned,Document Upload
APP0000617,CUST0000617,2024-11-30,Web,Completed,Final Approval
APP0000618,CUST0000618,2024-12-06,Web,Completed,Final Approval
APP0000619,CUST0000619,2024-09-22,Mobile,Completed,Final Approval
APP0000620,CUST0000620,2024-10-21,Mobile,Completed,Final Approval
APP0000621,CUST0000621,2025-02-05,Web,Completed,Final Approval
APP0000622,CUST0000622,2025-02-21,Web,Completed,Final Approval
APP0000623,CUST0000623,2024-10-30,Mobile,Completed,Final Approval
APP0000624,CUST0000624,2025-01-30,Mobile,Rejected,KYC
APP0000625,CUST0000625,2025-04-08,Mobile,Completed,Final Approval
APP0000626,CUST0000626,2024-11-23,Web,In Progress,KYC
APP0000627,CUST0000627,2025-01-01,Mobile,Completed,Final Approval
APP0000628,CUST0000628,2025-01-12,Web,Abandoned,Form
APP0000629,CUST0000629,2025-03-03,Web,Abandoned,Form
APP0000630,CUST0000630,2025-01-11,Web,In Progress,Form
APP0000631,CUST0000631,2025-05-26,Branch,Completed,Final Approval
APP0000632,CUST0000632,2024-12-28,Mobile,Completed,Final Approval
APP0000633,CUST0000633,2025-02-05,Web,In Progress,KYC
APP0000634,CUST0000634,2025-01-16,Web,Abandoned,Document Upload
APP0000635,CUST0000635,2024-11-05,Web,Abandoned,Form
APP0000636,CUST0000636,2025-05-08,Mobile,Abandoned,Document Upload
APP0000637,CUST0000637,2024-11-24,Mobile,Completed,Final Approval
APP0000638,CUST0000638,2024-12-17,Branch,Completed,Final Approval
APP0000639,CUST0000639,2025-06-16,Mobile,Abandoned,Document Upload
APP0000640,CUST0000640,2025-08-12,Branch,In Progress,Final Approval
APP0000641,CUST0000641,2025-05-02,Mobile,Completed,Final Approval
APP0000642,CUST0000642,2025-07-31,Mobile,Abandoned,KYC
APP0000643,CUST0000643,2025-07-08,Branch,In Progress,Document Upload
APP0000644,CUST0000644,2025-02-22,Web,Rejected,Final Approval
APP0000645,CUST0000645,2025-06-08,Web,Completed,Final Approval
APP0000646,CUST0000646,2024-12-28,Mobile,Completed,Final Approval
APP0000647,CUST0000647,2025-02-15,Mobile,Abandoned,Form
APP0000648,CUST0000648,2025-03-14,Mobile,Completed,Final Approval
APP0000649,CUST0000649,2025-08-16,Web,Abandoned,KYC
APP0000650,CUST0000650,2025-07-06,Mobile,In Progress,KYC
APP0000651,CUST0000651,2025-02-25,Mobile,Abandoned,Document Upload
APP0000652,CUST0000652,2025-04-26,Mobile,Completed,Final Approval
APP0000653,CUST0000653,2024-11-12,Branch,Completed,Final Approval
APP0000654,CUST0000654,2025-06-20,Web,Completed,Final Approval
APP0000655,CUST0000655,2025-03-20,Mobile,Completed,Final Approval
APP0000656,CUST0000656,2025-03-13,Branch,Abandoned,KYC
APP0000657,CUST0000657,2025-06-06,Mobile,Rejected,KYC
APP0000658,CUST0000658,2025-04-19,Mobile,Completed,Final Approval
APP0000659,CUST0000659,2024-09-26,Mobile,Completed,Final Approval
APP0000660,CUST0000660,2024-12-14,Web,Completed,Final Approval
APP0000661,CUST0000661,2024-11-03,Mobile,Completed,Final Approval
APP0000662,CUST0000662,2025-05-26,Mobile,Completed,Final Approval
APP0000663,CUST0000663,2024-09-12,Branch,Completed,Final Approval
APP0000664,CUST0000664,2024-11-12,Web,Completed,Final Approval
APP0000665,CUST0000665,2025-04-06,Web,Completed,Final Approval
APP0000666,CUST0000666,2025-05-11,Web,Abandoned,KYC
APP0000667,CUST0000667,2025-03-02,Web,Completed,Final Approval
APP0000668,CUST0000668,2025-07-11,Mobile,Abandoned,Form
APP0000669,CUST0000669,2025-08-01,Web,Completed,Final Approval
APP0000670,CUST0000670,2024-10-18,Mobile,In Progress,Form
APP0000671,CUST0000671,2025-08-13,Mobile,Completed,Final Approval
APP0000672,CUST0000672,2025-04-12,Branch,Abandoned,Form
APP0000673,CUST0000673,2025-04-20,Mobile,Rejected,Form
APP0000674,CUST0000674,2024-10-04,Mobile,Completed,Final Approval
APP0000675,CUST0000675,2025-04-14,Mobile,In Progress,Final Approval
APP0000676,CUST0000676,2025-05-22,Web,Completed,Final Approval
APP0000677,CUST0000677,2025-03-30,Branch,Completed,Final Approval
APP0000678,CUST0000678,2024-09-30,Mobile,Completed,Final Approval
APP0000679,CUST0000679,2025-03-09,Mobile,In Progress,Form
APP0000680,CUST0000680,2025-08-07,Web,Completed,Final Approval
APP0000681,CUST0000681,2025-05-22,Web,Completed,Final Approval
APP0000682,CUST0000682,2024-10-20,Mobile,In Progress,Form
APP0000683,CUST0000683,2025-08-16,Mobile,Completed,Final Approval
APP0000684,CUST0000684,2025-08-15,Web,Completed,Final Approval
APP0000685,CUST0000685,2024-10-31,Mobile,Completed,Final Approval
APP0000686,CUST0000686,2025-06-19,Web,Completed,Final Approval
APP0000687,CUST0000687,2025-01-26,Mobile,Completed,Final Approval
APP0000688,CUST0000688,2025-04-04,Web,Completed,Final Approval
APP0000689,CUST0000689,2025-02-09,Web,Completed,Final Approval
APP0000690,CUST0000690,2025-06-12,Web,Completed,Final Approval
APP0000691,CUST0000691,2025-08-29,Web,Completed,Final Approval
APP0000692,CUST0000692,2025-06-17,Mobile,Completed,Final Approval
APP0000693,CUST0000693,2025-08-05,Mobile,Rejected,Document Upload
APP0000694,CUST0000694,2025-08-11,Mobile,Abandoned,KYC
APP0000695,CUST0000695,2024-10-02,Web,Completed,Final Approval
APP0000696,CUST0000696,2024-12-01,Web,Completed,Final Approval
APP0000697,CUST0000697,2025-05-21,Mobile,Abandoned,Final Approval
APP0000698,CUST0000698,2025-04-03,Web,Completed,Final Approval
APP0000699,CUST0000699,2024-09-18,Mobile,Abandoned,Form
APP0000700,CUST0000700,2024-10-04,Mobile,Completed,Final Approval
APP0000701,CUST0000701,2025-03-08,Mobile,Abandoned,Final Approval
APP0000702,CUST0000702,2025-04-12,Branch,Completed,Final Approval
APP0000703,CUST0000703,2024-10-31,Mobile,Completed,Final Approval
APP0000704,CUST0000704,2024-11-01,Mobile,Abandoned,Form
APP0000705,CUST0000705,2024-10-17,Web,Completed,Final Approval
APP0000706,CUST0000706,2025-03-25,Mobile,Abandoned,KYC
APP0000707,CUST0000707,2024-09-02,Mobile,Abandoned,KYC
APP0000708,CUST0000708,2025-03-27,Mobile,Completed,Final Approval
APP0000709,CUST0000709,2025-02-20,Mobile,Completed,Final Approval
APP0000710,CUST0000710,2025-02-17,Mobile,Completed,Final Approval
APP0000711,CUST0000711,2025-05-05,Mobile,Completed,Final Approval
APP0000712,CUST0000712,2025-03-09,Web,In Progress,Form
APP0000713,CUST0000713,2025-05-23,Web,Completed,Final Approval
APP0000714,CUST0000714,2025-06-05,Branch,Completed,Final Approval
APP0000715,CUST0000715,2025-08-01,Mobile,Abandoned,Form
APP0000716,CUST0000716,2025-06-18,Mobile,Completed,Final Approval
APP0000717,CUST0000717,2025-03-07,Mobile,Completed,Final Approval
APP0000718,CUST0000718,2025-02-26,Mobile,In Progress,Form
