Customer_ID,Age,Gender,Location,Occupation,Income_Band,Risk_Segment
CUST0000452,46,Female,London,Employed - Full Time,Low,Medium
CUST0000453,52,Female,Liverpool,Employed - Full Time,Low,Low
CUST0000454,19,Male,Sheffield,Unemployed,Low,Low
CUST0000455,23,Female,London,Employed - Part Time,Medium,Medium
CUST0000456,51,Female,Belfast,Employed - Full Time,Medium,Medium
CUST0000457,38,Male,London,Employed - Full Time,Low,Low
CUST0000458,57,Female,Southampton,Employed - Full Time,Medium,Low
CUST0000459,51,Male,Manchester,Unemployed,Low,Low
CUST0000460,63,Male,Cardiff,Employed - Full Time,Medium,Medium
CUST0000461,35,Male,Manchester,Employed - Full Time,Medium,Medium
CUST0000462,63,Male,Leeds,Employed - Full Time,High,Medium
CUST0000463,25,Female,London,Unemployed,Medium,Low
CUST0000464,30,Male,London,Employed - Full Time,Medium,Low
CUST0000465,51,Female,London,Retired,High,Medium
CUST0000466,61,Male,Leicester,Employed - Full Time,Medium,High
CUST0000467,53,Male,Newcastle,Employed - Full Time,Low,Medium
CUST0000468,62,Female,London,Employed - Full Time,Medium,Medium
CUST0000469,40,Male,Liverpool,Employed - Full Time,High,Low
CUST0000470,62,Male,Newcastle,Employed - Full Time,Low,Low
CUST0000471,29,Female,Bristol,Employed - Full Time,Low,Low
CUST0000472,20,Male,Liverpool,Employed - Part Time,Low,Medium
CUST0000473,78,Other/Prefer not to say,Bristol,Employed - Full Time,Medium,Low
CUST0000474,72,Male,Liverpool,Employed - Full Time,Medium,Medium
CUST0000475,41,Female,Edinburgh,Unemployed,Medium,Low
CUST0000476,53,Female,Manchester,Employed - Full Time,Low,Low
CUST0000477,44,Female,Belfast,Retired,Low,Low
CUST0000478,28,Female,Birmingham,Employed - Full Time,Low,Medium
CUST0000479,18,Female,London,Student,Medium,Low
CUST0000480,27,Male,Coventry,Unemployed,Low,Low
CUST0000481,47,Female,Bristol,Employed - Part Time,Medium,Low
CUST0000482,31,Female,London,Employed - Full Time,Low,Low
CUST0000483,27,Male,London,Employed - Full Time,High,Low
CUST0000484,38,Male,Nottingham,Employed - Full Time,High,High
CUST0000485,29,Male,London,Employed - Full Time,Low,Low
CUST0000486,43,Male,Glasgow,Employed - Full Time,Low,Low
CUST0000487,80,Male,Newcastle,Employed - Full Time,Medium,Low
CUST0000488,26,Male,Birmingham,Retired,Medium,Medium
CUST0000489,29,Male,Glasgow,Employed - Full Time,High,Medium
CUST0000490,27,Male,London,Unemployed,Low,Low
CUST0000491,44,Female,London,Unemployed,Low,High
CUST0000492,19,Female,London,Employed - Full Time,Low,Medium
CUST0000493,49,Male,Leeds,Student,Medium,Medium
CUST0000494,32,Female,London,Employed - Full Time,Medium,Medium
CUST0000495,42,Male,Southampton,Employed - Full Time,High,Medium
CUST0000496,29,Male,London,Student,Medium,Medium
CUST0000497,29,Female,Bristol,Employed - Full Time,Medium,Low
CUST0000498,50,Male,Glasgow,Employed - Full Time,Medium,Low
CUST0000499,30,Other/Prefer not to say,Leeds,Self-Employed,High,Medium
CUST0000500,30,Male,London,Self-Employed,Low,Medium
CUST0000501,62,Male,Leeds,Retired,Low,Low
CUST0000502,40,Other/Prefer not to say,Birmingham,Employed - Full Time,Low,Low
CUST0000503,31,Male,Edinburgh,Student,Medium,Low
CUST0000504,43,Male,Birmingham,Self-Employed,Medium,Low
CUST0000505,46,Male,Glasgow,Employed - Part Time,High,Low
CUST0000506,34,Female,Birmingham,Retired,Medium,High
CUST0000507,64,Female,Nottingham,Employed - Full Time,Low,Low
CUST0000508,44,Female,Birmingham,Employed - Full Time,High,Medium
CUST0000509,26,Female,London,Employed - Part Time,Low,Low
CUST0000510,29,Male,Belfast,Unemployed,Medium,Medium
CUST0000511,52,Female,Leeds,Retired,High,Low
CUST0000512,31,Male,London,Employed - Part Time,Low,Medium
CUST0000513,23,Male,Newcastle,Employed - Full Time,High,Medium
CUST0000514,36,Male,London,Self-Employed,Medium,Low
CUST0000515,32,Male,Liverpool,Retired,Medium,Low
CUST0000516,41,Male,Bristol,Employed - Full Time,Medium,Low
CUST0000517,30,Male,Newcastle,Student,Medium,Medium
CUST0000518,40,Male,Bristol,Retired,Low,Medium
CUST0000519,73,Other/Prefer not to say,Southampton,Employed - Part Time,Low,Low
CUST0000520,31,Other/Prefer not to say,Birmingham,Employed - Part Time,Medium,Medium
CUST0000521,38,Female,Leicester,Employed - Full Time,Medium,Medium
CUST0000522,18,Male,Leeds,Employed - Full Time,High,Low
CUST0000523,45,Female,Manchester,Employed - Full Time,Low,Low
CUST0000524,53,Male,Birmingham,Self-Employed,Medium,Low
CUST0000525,38,Male,London,Employed - Part Time,Medium,Low
CUST0000526,45,Male,Edinburgh,Employed - Full Time,Low,Medium
CUST0000527,30,Female,London,Unemployed,Medium,Medium
CUST0000528,56,Female,London,Retired,Medium,Low
CUST0000529,64,Male,Edinburgh,Student,High,Medium
CUST0000530,43,Male,Manchester,Employed - Full Time,Medium,High
CUST0000531,35,Female,Southampton,Employed - Full Time,Low,Low
CUST0000532,70,Female,Leeds,Employed - Full Time,High,Low
CUST0000533,76,Male,London,Employed - Full Time,Low,Low
CUST0000534,54,Female,Sheffield,Employed - Full Time,High,Low
CUST0000535,36,Female,London,Employed - Full Time,High,Low
CUST0000536,33,Female,Nottingham,Employed - Full Time,Low,Low
CUST0000537,66,Female,Bristol,Unemployed,Medium,Low
CUST0000538,48,Female,London,Employed - Part Time,Medium,Medium
CUST0000539,22,Female,Manchester,Employed - Full Time,Medium,Low
CUST0000540,30,Male,Leeds,Unemployed,Medium,Medium
CUST0000541,26,Male,Leicester,Employed - Full Time,Medium,Medium
CUST0000542,32,Male,London,Employed - Full Time,Medium,Low
CUST0000543,39,Other/Prefer not to say,Newcastle,Employed - Full Time,Medium,Medium
CUST0000544,43,Female,Leeds,Employed - Full Time,Medium,Low
CUST0000545,32,Male,London,Employed - Full Time,Medium,Low
CUST0000546,44,Male,London,Student,Medium,High
CUST0000547,57,Male,Leeds,Retired,Medium,Low
CUST0000548,35,Female,Leeds,Student,Medium,Low
CUST0000549,47,Female,Glasgow,Employed - Full Time,Low,High
CUST0000550,19,Male,Glasgow,Employed - Full Time,High,Medium
CUST0000551,51,Male,London,Student,Medium,High
CUST0000552,50,Other/Prefer not to say,Leicester,Employed - Full Time,Medium,High
CUST0000553,36,Male,Nottingham,Retired,High,Medium
CUST0000554,46,Female,London,Employed - Part Time,Low,Low
CUST0000555,52,Female,Liverpool,Self-Employed,Medium,Medium
CUST0000556,27,Female,Birmingham,Employed - Full Time,Low,Medium
CUST0000557,24,Female,Leicester,Unemployed,Medium,Medium
CUST0000558,44,Male,Birmingham,Employed - Full Time,Medium,Low
CUST0000559,19,Male,Bristol,Employed - Full Time,Low,Low
CUST0000560,42,Male,Cardiff,Employed - Full Time,Low,Medium
CUST0000561,52,Male,Belfast,Employed - Full Time,Medium,Low
CUST0000562,46,Female,Leeds,Student,Low,Medium
CUST0000563,37,Male,Liverpool,Employed - Part Time,Medium,Medium
CUST0000564,60,Other/Prefer not to say,London,Employed - Full Time,Low,Low
CUST0000565,59,Female,London,Employed - Full Time,Low,Medium
CUST0000566,25,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0000567,46,Male,Newcastle,Student,High,Low
CUST0000568,34,Male,London,Employed - Full Time,Medium,Medium
CUST0000569,63,Male,Bristol,Employed - Full Time,Low,Medium
CUST0000570,33,Male,Leeds,Student,High,Medium
CUST0000571,55,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0000572,30,Male,Edinburgh,Employed - Part Time,High,Low
CUST0000573,60,Other/Prefer not to say,Newcastle,Employed - Full Time,High,Medium
CUST0000574,34,Male,Birmingham,Retired,High,Low
CUST0000575,32,Female,Leeds,Employed - Full Time,Medium,Medium
CUST0000576,27,Female,Manchester,Employed - Full Time,Low,Medium
CUST0000577,34,Female,Bristol,Employed - Full Time,High,Medium
CUST0000578,33,Female,London,Self-Employed,Medium,Medium
CUST0000579,40,Male,London,Employed - Full Time,Medium,Medium
CUST0000580,80,Male,London,Employed - Full Time,High,Medium
CUST0000581,18,Male,London,Self-Employed,Medium,Medium
CUST0000582,61,Male,Birmingham,Employed - Full Time,Low,Medium
CUST0000583,27,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0000584,43,Female,Manchester,Employed - Full Time,High,Medium
CUST0000585,36,Female,London,Employed - Part Time,High,Medium
CUST0000586,18,Male,Coventry,Employed - Full Time,Medium,Low
CUST0000587,18,Female,Liverpool,Employed - Full Time,High,Low
CUST0000588,24,Male,Cardiff,Employed - Full Time,High,Low
CUST0000589,41,Male,Bristol,Employed - Full Time,Medium,Low
CUST0000590,38,Female,London,Employed - Full Time,Low,Medium
CUST0000591,30,Male,London,Employed - Part Time,Low,Medium
CUST0000592,40,Female,Cardiff,Employed - Part Time,Low,Low
CUST0000593,35,Male,Glasgow,Self-Employed,Low,Medium
CUST0000594,34,Female,Southampton,Self-Employed,Low,High
CUST0000595,32,Female,Newcastle,Unemployed,Medium,Low
CUST0000596,46,Male,London,Employed - Full Time,Low,Low
CUST0000597,37,Male,London,Employed - Full Time,High,Medium
CUST0000598,31,Female,Manchester,Employed - Full Time,Low,Low
CUST0000599,37,Male,Birmingham,Employed - Full Time,Medium,Medium
CUST0000600,32,Female,London,Employed - Full Time,Low,Medium
CUST0000601,56,Male,London,Employed - Part Time,Medium,Low
CUST0000602,43,Female,Coventry,Employed - Full Time,Medium,Low
CUST0000603,62,Male,Sheffield,Employed - Full Time,Low,Low
CUST0000604,25,Female,Leicester,Employed - Full Time,Medium,Medium
CUST0000605,48,Female,Liverpool,Employed - Part Time,Medium,Low
CUST0000606,19,Male,Cardiff,Employed - Full Time,High,High
CUST0000607,38,Male,Coventry,Employed - Full Time,Low,High
CUST0000608,48,Male,Leeds,Self-Employed,High,Medium
CUST0000609,56,Male,London,Unemployed,High,Medium
CUST0000610,19,Female,Nottingham,Retired,Low,Medium
CUST0000611,40,Male,Coventry,Self-Employed,High,Medium
CUST0000612,33,Female,Leicester,Retired,Medium,Low
CUST0000613,54,Female,London,Employed - Full Time,Medium,Medium
CUST0000614,46,Male,London,Unemployed,Low,Medium
CUST0000615,71,Other/Prefer not to say,Edinburgh,Unemployed,Low,High
CUST0000616,22,Male,London,Employed - Full Time,High,Medium
CUST0000617,37,Male,Newcastle,Student,Low,Low
CUST0000618,24,Female,Manchester,Self-Employed,Medium,Medium
CUST0000619,60,Female,London,Retired,High,Low
CUST0000620,29,Male,Manchester,Employed - Full Time,Medium,Low
CUST0000621,33,Female,Sheffield,Employed - Full Time,Low,Medium
CUST0000622,58,Male,Cardiff,Employed - Part Time,Medium,Medium
CUST0000623,23,Male,London,Employed - Full Time,High,Medium
CUST0000624,69,Other/Prefer not to say,Manchester,Self-Employed,Low,Low
CUST0000625,40,Male,Birmingham,Employed - Full Time,Low,Low
CUST0000626,32,Female,Manchester,Employed - Part Time,Low,Medium
CUST0000627,22,Male,London,Employed - Full Time,High,Medium
CUST0000628,34,Female,Newcastle,Employed - Full Time,High,Medium
CUST0000629,50,Female,Edinburgh,Student,High,Medium
CUST0000630,31,Female,Nottingham,Retired,Low,Low
CUST0000631,30,Male,London,Employed - Full Time,High,Medium
CUST0000632,19,Male,London,Self-Employed,Low,Low
CUST0000633,23,Female,Birmingham,Unemployed,Low,Low
CUST0000634,57,Male,London,Employed - Full Time,Low,Medium
CUST0000635,19,Male,Glasgow,Student,Low,High
CUST0000636,35,Female,Leicester,Self-Employed,Medium,Medium
CUST0000637,35,Male,Belfast,Employed - Full Time,Low,Medium
CUST0000638,29,Male,London,Employed - Full Time,Medium,Low
CUST0000639,35,Male,London,Employed - Full Time,Low,Medium
CUST0000640,43,Male,Birmingham,Employed - Full Time,Low,Low
CUST0000641,30,Male,London,Student,Medium,Medium
CUST0000642,31,Female,Liverpool,Unemployed,Low,Low
CUST0000643,28,Female,London,Student,High,Low
CUST0000644,33,Male,Southampton,Employed - Full Time,Medium,High
CUST0000645,34,Female,Glasgow,Employed - Full Time,Medium,High
CUST0000646,43,Male,Belfast,Self-Employed,High,High
CUST0000647,28,Female,Liverpool,Employed - Full Time,Medium,Medium
CUST0000648,28,Male,London,Self-Employed,Medium,Low
CUST0000649,28,Male,Liverpool,Employed - Part Time,Low,High
CUST0000650,36,Female,London,Employed - Full Time,Low,Low
CUST0000651,25,Male,Liverpool,Employed - Full Time,High,Medium
CUST0000652,29,Female,Leicester,Retired,Low,Medium
CUST0000653,35,Female,London,Employed - Full Time,Medium,Medium
CUST0000654,29,Male,Leeds,Student,Low,Medium
CUST0000655,35,Female,London,Employed - Part Time,Medium,Medium
CUST0000656,31,Female,Newcastle,Employed - Full Time,Low,High
CUST0000657,30,Male,Glasgow,Retired,Low,Low
CUST0000658,25,Male,London,Student,High,Medium
CUST0000659,28,Female,London,Employed - Full Time,Low,Low
CUST0000660,35,Male,Glasgow,Student,Low,Low
CUST0000661,30,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0000662,54,Female,Manchester,Student,Medium,Medium
CUST0000663,20,Female,London,Employed - Full Time,Medium,Medium
CUST0000664,18,Female,London,Student,High,Low
CUST0000665,33,Male,Leeds,Student,Medium,Medium
CUST0000666,55,Male,London,Self-Employed,Low,Medium
CUST0000667,43,Other/Prefer not to say,Manchester,Employed - Full Time,High,Medium
CUST0000668,51,Male,London,Retired,Medium,Medium
CUST0000669,35,Female,Newcastle,Employed - Part Time,Low,Low
CUST0000670,58,Male,London,Employed - Full Time,High,Low
CUST0000671,62,Male,London,Employed - Full Time,Low,Medium
CUST0000672,19,Female,London,Employed - Full Time,High,Medium
CUST0000673,32,Male,Manchester,Unemployed,Low,Low
CUST0000674,25,Other/Prefer not to say,Edinburgh,Employed - Full Time,Low,Low
CUST0000675,44,Female,Cardiff,Unemployed,High,Medium
CUST0000676,29,Female,Liverpool,Employed - Full Time,Low,High
CUST0000677,50,Male,Glasgow,Employed - Full Time,Medium,Medium
CUST0000678,59,Male,Coventry,Employed - Full Time,Medium,Low
CUST0000679,24,Male,London,Employed - Full Time,High,Low
CUST0000680,38,Female,Belfast,Employed - Full Time,High,Low
CUST0000681,42,Male,Liverpool,Employed - Full Time,High,Medium
CUST0000682,60,Female,Nottingham,Employed - Full Time,Low,High
CUST0000683,38,Male,Glasgow,Employed - Full Time,Low,Medium
CUST0000684,25,Female,Manchester,Employed - Full Time,Medium,Low
CUST0000685,36,Female,Liverpool,Employed - Full Time,High,Medium
CUST0000686,39,Female,Liverpool,Employed - Full Time,High,Medium
CUST0000687,33,Male,Bristol,Student,High,Medium
CUST0000688,21,Female,Edinburgh,Self-Employed,Medium,Medium
CUST0000689,36,Female,Edinburgh,Employed - Full Time,Medium,Low
CUST0000690,40,Female,Birmingham,Unemployed,Low,Medium
CUST0000691,51,Male,London,Self-Employed,Medium,Medium
CUST0000692,19,Female,London,Employed - Full Time,Medium,Low
CUST0000693,63,Male,Sheffield,Employed - Full Time,Medium,Low
CUST0000694,27,Male,London,Employed - Full Time,Low,Medium
CUST0000695,38,Male,Leeds,Employed - Full Time,Low,Medium
CUST0000696,27,Other/Prefer not to say,Liverpool,Unemployed,Medium,Medium
CUST0000697,30,Female,Bristol,Employed - Full Time,High,Medium
CUST0000698,35,Male,Glasgow,Retired,High,Low
CUST0000699,39,Male,Newcastle,Retired,Medium,Low
CUST0000700,19,Female,Birmingham,Employed - Part Time,Low,High
CUST0000701,25,Other/Prefer not to say,London,Employed - Part Time,Medium,High
CUST0000702,38,Female,Birmingham,Self-Employed,Medium,Low
CUST0000703,27,Male,London,Unemployed,Medium,Low
CUST0000704,20,Female,Belfast,Employed - Full Time,Low,High
CUST0000705,36,Male,Birmingham,Employed - Full Time,High,Low
CUST0000706,18,Male,London,Employed - Part Time,Low,Medium
CUST0000707,32,Female,Leicester,Employed - Full Time,Low,Medium
CUST0000708,19,Female,London,Self-Employed,Low,Low
CUST0000709,35,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0000710,57,Male,Liverpool,Employed - Full Time,Medium,Low
CUST0000711,19,Female,Manchester,Employed - Full Time,High,Medium
CUST0000712,60,Female,Leicester,Employed - Full Time,Medium,Low
CUST0000713,45,Male,London,Employed - Part Time,Medium,Low
CUST0000714,58,Female,Manchester,Employed - Part Time,Medium,Low
CUST0000715,60,Male,Leeds,Self-Employed,Low,Medium
CUST0000716,32,Female,Liverpool,Employed - Full Time,Medium,Medium
CUST0000717,23,Female,Liverpool,Employed - Full Time,Low,Low
CUST0000718,53,Female,Southampton,Employed - Full Time,Medium,Medium
CUST0000719,19,Male,Edinburgh,Student,Low,Low
CUST0000720,45,Male,London,Employed - Full Time,Medium,Medium
CUST0000721,28,Male,London,Retired,Low,Low
CUST0000722,42,Female,Belfast,Self-Employed,Low,Low
CUST0000723,27,Other/Prefer not to say,London,Employed - Full Time,Medium,High
CUST0000724,72,Male,Birmingham,Retired,Medium,Low
CUST0000725,64,Male,London,Retired,Low,Medium
CUST0000726,33,Male,Manchester,Student,Medium,Low
CUST0000727,35,Male,Nottingham,Student,Low,Low
CUST0000728,20,Male,London,Retired,Low,Low
CUST0000729,24,Male,Leicester,Self-Employed,Medium,High
CUST0000730,55,Female,London,Employed - Full Time,Medium,Medium
CUST0000731,23,Male,Bristol,Employed - Full Time,High,Low
CUST0000732,28,Female,London,Student,Low,High
CUST0000733,48,Male,Liverpool,Employed - Part Time,Medium,Medium
CUST0000734,19,Female,Bristol,Employed - Full Time,High,Medium
CUST0000735,61,Female,Glasgow,Self-Employed,Low,Low
CUST0000736,55,Female,London,Self-Employed,Low,Medium
CUST0000737,50,Female,Manchester,Employed - Part Time,Medium,Low
CUST0000738,33,Female,London,Employed - Full Time,Low,Medium
CUST0000739,47,Female,Belfast,Unemployed,Medium,Medium
CUST0000740,24,Female,Cardiff,Employed - Part Time,High,High
CUST0000741,33,Female,Manchester,Unemployed,High,Low
CUST0000742,63,Female,Bristol,Employed - Full Time,Medium,Medium
CUST0000743,77,Female,London,Self-Employed,Low,Low
CUST0000744,24,Female,London,Retired,Low,Low
CUST0000745,21,Other/Prefer not to say,Leeds,Unemployed,Medium,Medium
CUST0000746,29,Male,London,Retired,Low,Low
CUST0000747,27,Female,Leeds,Employed - Part Time,Medium,Medium
CUST0000748,27,Male,London,Employed - Full Time,Low,Low
CUST0000749,29,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0000750,55,Male,Manchester,Employed - Full Time,Low,Medium
CUST0000751,60,Male,Birmingham,Employed - Part Time,Medium,Medium
CUST0000752,34,Male,Leeds,Unemployed,Medium,Medium
CUST0000753,30,Female,Liverpool,Employed - Part Time,Low,Medium
CUST0000754,44,Male,Leicester,Self-Employed,Medium,Low
CUST0000755,22,Male,London,Employed - Full Time,Low,Low
CUST0000756,40,Female,Birmingham,Self-Employed,Medium,Medium
CUST0000757,34,Male,London,Retired,Medium,Medium
CUST0000758,37,Female,Glasgow,Employed - Full Time,Medium,Medium
CUST0000759,34,Male,London,Employed - Full Time,High,Medium
CUST0000760,38,Other/Prefer not to say,London,Self-Employed,Medium,Medium
CUST0000761,30,Female,London,Student,High,Medium
CUST0000762,56,Female,Manchester,Employed - Full Time,Medium,Low
CUST0000763,40,Female,Manchester,Unemployed,High,Medium
CUST0000764,32,Male,London,Self-Employed,Medium,Low
CUST0000765,29,Female,Coventry,Student,Medium,Medium
CUST0000766,30,Male,Leeds,Unemployed,Medium,High
CUST0000767,33,Male,Liverpool,Employed - Full Time,Low,Low
CUST0000768,41,Female,Glasgow,Student,Low,Low
CUST0000769,58,Male,Edinburgh,Self-Employed,Medium,Low
CUST0000770,55,Female,Birmingham,Employed - Full Time,Low,Medium
CUST0000771,28,Male,Liverpool,Retired,Low,Low
CUST0000772,40,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0000773,25,Male,Cardiff,Employed - Full Time,Medium,Medium
